"1819","4","Ajman Industrial Area","ajman-industrial-area","0","1","0","25.305409","55.430549"
"1821","4","Ajman Meadows","ajman-meadows","0","1","0","25.399500","55.479600"
"1826","4","Al Naemiyah","al-naemiyah","0","1","0","25.383651","55.452151"
"1833","4","Green City","green-city","0","1","0","25.382116","55.586153"
"1838","4","New Industrial Area","new-industrial-area","0","1","0","25.380068","55.477654"
"1840","17","al barsha 1","al-barsha-1","0","0","1","25.111986","55.203735"
"1852","76","Al Quoz Industrial District","al-quoz-industrial-district","0","0","1","25.134789","55.236969"
"1857","44","Al Qusais 1","al-qusais-1","0","0","1","25.276982","55.372429"
"1864","44","Rainbow Residence","rainbow-residence","0","0","1","25.278847","55.331208"
"1869","12","Alma","alma","0","0","1","25.053610","55.268400"
"1871","12","Alvorada 2","alvorada-2","0","0","1","25.042253","55.261901"
"1876","12","Hattan","hattan","0","0","1","25.046360","55.266670"
"1883","12","Palmera 3","palmera-3","0","0","1","25.041223","55.258902"
"1888","12","Saheel 3","saheel-3","0","0","1","25.056148","55.266679"
"1890","12","Savannah 1","savannah-1","0","0","1","25.055179","55.276119"
"1895","18","Al Refaa","al-refaa","0","0","1","25.262046","55.286611"
"1910","13","Bay Residence","bay-residence","0","0","1","25.184734","55.261208"
"1915","13","Bristol Tower 2","bristol-tower-2","0","0","1","25.183165","55.272887"
"1922","13","Centre Boulevard","centre-boulevard","0","0","1","25.183165","55.272887"
"1927","13","Clover","clover","0","0","1","25.188770","55.270390"
"1934","13","Elite","elite","0","0","1","25.183165","55.272887"
"1939","13","Executive Suites","executive-suites","0","0","1","25.183165","55.272887"
"1953","13","Fgb","fgb","0","0","1","25.183165","55.272887"
"1958","13","Green Emirates","green-emirates","0","0","1","25.009385","55.267792"
"1960","13","Hamilton","hamilton","0","0","1","25.186287","55.286073"
"1965","13","Lake Central","lake-central","0","0","1","25.186173","55.272498"
"1972","13","Niki Lauda","niki-lauda","0","0","1","25.183165","55.272887"
"1977","13","Opus","opus","0","0","1","25.188520","55.266940"
"1984","13","Prime","prime","0","0","1","25.188270","55.271640"
"1989","13","Scala","scala","0","0","1","25.185410","55.285780"
"1991","13","Silver","silver","0","0","1","25.185208","55.275592"
"1996","13","Bay Gate","bay-gate","0","0","1","25.188940","55.262970"
"2002","13","Prism","prism","0","0","1","25.187400","55.261370"
"2007","13","Westburry Tower 1","westburry-tower-1","0","0","1","25.185492","55.274540"
"2014","33","wings of arabia","wings-of-arabia","0","0","1","",""
"2019","18","Iris Amber","iris-amber","0","0","1","25.214557","55.304492"
"2021","18","Nastaran","nastaran","0","0","1","25.224362","55.340359"
"2026","18","Estate","estate","0","0","1","25.214557","55.304085"
"2033","44","Al Reqqa Street","al-reqqa-street","0","0","1","25.264333","55.322143"
"2038","36","Carrera","carrera","0","0","1","25.208840","55.277032"
"2040","36","Liberty House","liberty-house","0","0","1","25.209410","55.276870"
"2045","36","Index","index","0","0","1","25.207680","55.277880"
"2052","24","Boulevard Plaza","boulevard-plaza","0","0","1","25.200110","55.273870"
"2057","24","North Ridge","north-ridge","0","0","1","25.189004","55.272868"
"2064","24","Address Downtown Hotel","address-downtown-hotel","0","0","1","25.194393","55.278942"
"2069","73","Capital Square","capital-square","0","0","1","25.290355","55.353440"
"2071","73","Deyaar Business Park","deyaar-business-park","0","0","1","25.204849","55.270783"
"2076","73","Kpm 3","kpm-3","0","0","1","25.204849","55.270783"
"2088","44","Al Badia Village","al-badia-village","0","0","1","25.221191","55.361542"
"2090","70","Dubai Lagoon","dubai-lagoon","0","0","1","24.991003","55.183642"
"2095","70","Gateways Apartments","gateways-apartments","0","0","1","24.978981","55.176923"
"2103","7999","phase 1","phase-1","0","0","1","25.194545","55.364130"
"2110","1","Arjan","arjan","0","1","0","25.060481","55.239662"
"2115","33","cassia park","cassia-park","0","0","1","",""
"2122","33","Legends","legends","0","0","1","25.087172","55.300557"
"2134","33","palmarosa","palmarosa","0","0","1","",""
"2139","15","Al Anbar Villas","al-anbar-villas","0","0","1","25.084300","55.148160"
"2141","15","Al Duaa","al-duaa","0","0","1","25.078000","55.141040"
"2146","15","Al Majara 2","al-majara-2","0","0","1","25.073260","55.136990"
"2153","15","Al Mesk Villas","al-mesk-villas","0","0","1","25.085390","55.149380"
"2158","15","ary","ary","0","0","1","25.071650","55.134570"
"2165","15","Bayside Residence","bayside-residence","0","0","1","25.081400","55.145070"
"2172","15","Casa Del Mar","casa-del-mar","0","0","1","25.080542","55.140343"
"2177","15","Dream Towers","dream-towers","0","0","1","",""
"2184","15","Al Fairooz Tower","al-fairooz-tower","0","0","1","25.085670","55.148710"
"2189","15","kg","kg","0","0","1","25.069590","55.127420"
"2191","15","La Residencia Del Mar","la-residencia-del-mar","0","0","1","25.071469","55.131142"
"2196","15","Manchester","manchester","0","0","1","25.068100","55.131890"
"2204","15","Marina Diamond 6","marina-diamond-6","0","0","1","25.080720","55.145790"
"10832","53","Viceroy Jv","viceroy-jv","0","0","1","25.060198","55.209351"
"10837","3560","C3 Tower","c3-tower","0","0","1","24.498913","54.404684"
"10844","33","Rapunzel","rapunzel","0","0","1","",""
"10849","3596","Jannah Burj Al Sarab","jannah-burj-al-sarab","0","0","1","24.526494","54.375480"
"16493","16492","Al Awir","al-awir","0","0","1","25.177072","55.545764"
"17085","15","City Premiere Hotel Apartments","city-premiere-hotel-apartments","0","0","1","25.079762","55.143165"
"17092","12","Saheel 6","saheel-6","0","0","1","25.055120","55.288219"
"17097","42","Royal Golf Villas","royal-golf-villas","0","0","1","25.019208","55.201067"
"17100","53","Casa Blanca Townhouses","casa-blanca-townhouses","0","0","1","25.060198","55.209351"
"17105","27","Dragon Mart 1","dragon-mart-1","0","0","1","25.173212","55.413376"
"19911","75","Al Noor Building","al-noor-building","0","0","1","25.296909","55.378986"
"19916","3543","Areej Tower","areej-tower","0","0","1","24.470914","54.344225"
"19928","7297","Wasl Hub","wasl-hub","0","0","1","25.240889","55.300539"
"19930","53","Noora Residence 1","noora-residence-1","0","0","1","25.059869","55.205245"
"19935","7297","Wasl Duet","wasl-duet","0","0","1","25.240377","55.300237"
"19942","28","Number One Tower","number-one-tower","0","0","1","25.210424","55.273591"
"19947","33","Al Thamam 45","al-thamam-45","0","0","1","",""
"22926","5712","District 8R","district-8r","0","0","1","",""
"23018","3573","Al Emirates tower","al-emirates-tower-2","0","0","1","",""
"23025","3543","Al Muhairy Center","al-muhairy-center","0","0","1","",""
"23032","13","Art Tower XV","art-tower-xv","0","0","1","25.181812","55.278639"
"23037","18","Blue Wave Tower","blue-wave-tower","0","0","1","25.254016","55.297200"
"23044","31","Garden East Apartments Bldg E","garden-east-apartments-bldg-e","0","0","1","",""
"23049","31","Garden East Apartments Bldg J","garden-east-apartments-bldg-j","0","0","1","",""
"23051","16","Ellington Palm Villas","ellington-palm-villas","0","0","1","25.114548","55.128141"
"23056","2","Al Marina","al-marina","0","1","0","",""
"23068","10046","Hessa Home Building","hessa-home-building","0","0","1","",""
"23070","5","Falaj Al Moalla","falaj-al-moalla","0","1","0","25.357766","55.863345"
"23075","82","Montrell Serviced Apartments","montrell-serviced-apartments","0","0","1","",""
"23087","44","HHM Business Center","hhm-business-center","0","0","1","25.257737","55.336446"
"23094","33","Al Ramth 27","al-ramth-27","0","0","1","",""
"23099","33","Al Ramth 02","al-ramth-02","0","0","1","",""
"23102","33","Al Ramth 03","al-ramth-03","0","0","1","",""
"23107","33","Al Ramth 20","al-ramth-20","0","0","1","",""
"23114","33","Al Ramth 06","al-ramth-06","0","0","1","",""
"23119","33","Al Ramth 37","al-ramth-37","0","0","1","",""
"23121","15","Le Meridien Mina Seyahi Beach Resort and Marina","le-meridien-mina-seyahi-beach-resort-and-marina-2","0","0","1","",""
"23126","24","The Address Residence Fountain Views Sky Collection 3","the-address-residence-fountain-views-sky-collect-4","0","0","1","25.194800","55.282381"
"23133","6032","Gold Vista","gold-vista-7","0","0","1","",""
"23138","6032","Gold Vista","gold-vista-12","0","0","1","",""
"23140","6032","Gold Vista","gold-vista-14","0","0","1","",""
"23145","6032","Gold Vista","gold-vista-18","0","0","1","",""
"23152","3574","Saraya","saraya","0","0","1","24.502974","54.369105"
"23157","7999","Creek Horizon","creek-horizon","0","0","1","25.200942","55.342568"
"23164","3630","Bukhamseen Residential Tower","bukhamseen-residential-tower","0","0","1","25.325021","55.380653"
"23234","3","Muwailih","muwailih","0","1","0","25.301634","55.452994"
"23239","4","Al Rawda","al-rawda-2","0","1","0","",""
"23241","23239","Al Rawda 2","al-rawda-2-2","0","0","1","25.391640","55.510700"
"23246","16","MINA","mina","0","0","1","25.126687","55.152889"
"23253","5712","District 1D","district-1d","0","0","1","25.034342","55.174327"
"23258","5712","District 4D","district-4d","0","0","1","25.044552","55.191257"
"23260","5712","District 4F","district-4f","0","0","1","25.045014","55.192965"
"23265","23264","Shakhbout City","shakhbout-city","0","0","1","24.357542","54.626019"
"23272","8665","Zahra Apartments 2B","zahra-apartments-2b","0","0","1","25.014896","55.283414"
"23284","8841","SAS 1","sas-1","0","0","1","25.292786","55.381071"
"23289","17","Sajaya Plaza","sajaya-plaza","0","0","1","25.093063","55.185821"
"23291","82","AZIZI Samia Serviced Apartments","azizi-samia-serviced-apartments","0","0","1","",""
"23296","13","Kempinski Residences","kempinski-residences","0","0","1","25.186632","55.290773"
"23304","33","Al Ramth 13","al-ramth-13","0","0","1","",""
"23309","33","Al Ramth 25","al-ramth-25","0","0","1","",""
"23311","33","Al Ramth 34","al-ramth-34-2","0","0","1","",""
"23316","33","Al Ramth 43","al-ramth-43","0","0","1","",""
"23323","33","Al Thamam 2","al-thamam-2","0","0","1","",""
"23328","33","Al Thamam 10","al-thamam-10","0","0","1","",""
"23330","33","Al Thamam 14","al-thamam-14","0","0","1","",""
"23335","33","Al Thamam 21","al-thamam-21","0","0","1","",""
"23342","33","Al Thamam 30","al-thamam-30","0","0","1","",""
"23347","33","Al Thamam 37","al-thamam-37","0","0","1","",""
"23354","33","Al Thamam 46","al-thamam-46","0","0","1","",""
"23359","33","Al Thamam 52","al-thamam-52","0","0","1","",""
"23361","33","Al Thamam 55","al-thamam-55","0","0","1","",""
"23366","33","Al Thamam 62","al-thamam-62","0","0","1","",""
"23373","18189","The Pulse","the-pulse","0","0","1","24.888408","55.150459"
"23378","27","Royal Residence","royal-residence","0","0","1","",""
"23380","16","Rixos The Palm","rixos-the-palm","0","0","1","25.120944","55.153547"
"23392","8665","Hayat Boulevard","hayat-boulevard","0","0","1","25.014836","55.283396"
"23397","43","Golf Tower","golf-tower","0","0","1","25.040602","55.205043"
"23400","8492","Park Point","park-point","0","0","1","25.113906","55.255311"
"23405","8079","Akoya Cuatro","akoya-cuatro","0","0","1","24.989401","55.379027"
"23412","72","Wasl Trio","wasl-trio","0","0","1","25.263326","55.328272"
"23417","53","Mar Residence","mar-residence","0","0","1","25.062501","55.201871"
"23424","75","Al Yarmook Tower","al-yarmook-tower-2","0","0","1","25.302773","55.384725"
"23429","3629","Al Khan 6","al-khan-6","0","0","1","25.312054","55.375467"
"22503","44","Al Handabi Building","al-handabi-building","0","0","1","25.275356","55.333416"
"22510","27","Universal Apartment CBD21","universal-apartment-cbd21","0","0","1","",""
"22515","3543","Al Emirates Tower","al-emirates-tower","0","0","1","",""
"22522","7147","Wasl Square","wasl-square","0","0","1","25.184854","55.238812"
"22527","5773","Fulva Villas","fulva-villas","0","0","1","",""
"22534","3560","Nalaya Najmat","nalaya-najmat","0","0","1","24.480376","54.407473"
"22539","54","Afnan 1","afnan-1","0","0","1","",""
"22541","54","Afnan 3","afnan-3","0","0","1","",""
"22546","54","Dania 1","dania-1","0","0","1","",""
"22553","53","Dezire Residences","dezire-residences","0","0","1","",""
"22572","33","Central Courtyard 3","central-courtyard-3","0","0","1","",""
"22577","8410","Julphar Commercial Tower","julphar-commercial-tower","0","0","1","",""
"22596","5712","District 7G","district-7g","0","0","1","",""
"23431","3566","Tiger 5 Towe","tiger-5-towe","0","0","1","25.316450","55.384486"
"23436","1790","Al Canal Star","al-canal-star","0","0","1","25.323398","55.378991"
"23443","24","The Address Residence Fountain Views 1","the-address-residence-fountain-views-1","0","0","1","25.194736","55.282370"
"23448","3538","Waterfall","waterfall","0","0","1","24.841985","55.025923"
"23450","1457","Airport Road Area","airport-road-area","0","0","1","24.423741","54.637262"
"23455","33","Al Habtoor Polo Resort & Club","al-habtoor-polo-resort-club","0","0","1","25.076680","55.371757"
"23462","24","Imperial Avenue","imperial-avenue","0","0","1","25.188345","55.274126"
"23467","2","Nareel Island","nareel-island","0","1","0","24.453166","54.323058"
"23474","3","Al Sajaa","al-sajaa","0","1","0","25.323834","55.635645"
"23479","1773","AL Othman Tower","al-othman-tower","0","0","1","25.337154","55.394447"
"23481","53","Serena 1","serena-1","0","0","1","",""
"23486","1","Arabian Ranches 2","arabian-ranches-2","0","1","0","25.033359","55.272648"
"23493","8514","Dhalia","dhalia","0","0","1","",""
"23498","8079","Avencia","avencia","0","0","1","",""
"23501","7297","Wasl Quartz","wasl-quartz","0","0","1","",""
"23513","48","Elegance House","elegance-house","0","0","1","25.100231","55.176431"
"23518","2110","Miracle Residence","miracle-residence","0","0","1","",""
"23520","53","Milano Giovanni Boutique Suites","milano-giovanni-boutique-suites","0","0","1","25.060834","55.217129"
"24953","5981","Jasmine Leaf 2","jasmine-leaf-2","0","0","1","",""
"24958","5695","Al Warsan 4","al-warsan-4","0","0","1","25.159598","55.396883"
"24960","5981","Jasmine Leaf 5","jasmine-leaf-5","0","0","1","25.099422","55.312967"
"24965","1","Umm Hurair","umm-hurair","0","1","0","25.239074","55.321427"
"24972","53","The Ghaf Tree","the-ghaf-tree-2","0","0","1","25.052006","55.208767"
"24977","44","Falcon Tower","falcon-tower","0","0","1","25.260105","55.319506"
"24984","24","Roda Al Murooj","roda-al-murooj","0","0","1","25.202792","55.277776"
"24991","3589","Maseela Complex","maseela-complex","0","0","1","",""
"24996","3589","Zone 5","zone-5","0","0","1","",""
"25002","3589","Zone 11","zone-11","0","0","1","",""
"25007","3589","Zone 16","zone-16","0","0","1","",""
"25014","3589","Zone 23","zone-23","0","0","1","",""
"25019","3589","Zone 28","zone-28","0","0","1","",""
"25021","3589","Zone 30","zone-30","0","0","1","",""
"25026","3589","Zone 35","zone-35","0","0","1","",""
"25033","28","Rahala Residences","rahala-residences","0","0","1","25.040282","55.114210"
"25038","8665","Warda Apartments 1B","warda-apartments-1b","0","0","1","25.014653","55.283424"
"25040","19","Bluewaters","bluewaters","0","0","1","25.080279","55.119818"
"25045","18189","Golf District","golf-district","0","0","1","",""
"25052","15","Vida Residences Dubai Marina","vida-residences-dubai-marina","0","0","1","",""
"25057","5712","District 9J","district-9j","0","0","1","25.044298","55.186755"
"25064","3559","Tower 8","tower-8","0","0","1","",""
"25069","3559","Tower 28","tower-28","0","0","1","",""
"25071","3559","Tower 30","tower-30","0","0","1","",""
"25076","3559","Tower 35","tower-35","0","0","1","",""
"25083","3559","Tower 42","tower-42","0","0","1","",""
"25088","8079","Chelsea Boutique Villas","chelsea-boutique-villas","0","0","1","25.024871","55.245887"
"25090","8079","Vardon Cluster","vardon-cluster","0","0","1","25.028430","55.258686"
"25095","31","Building E","building-e","0","0","1","",""
"25103","48","Art 8 Tower","art-8-tower","0","0","1","",""
"25115","8079","Victoria","victoria","0","0","1","",""
"25127","8492","Park Heights","park-heights-2","0","0","1","",""
"25134","48","Somewhere Hotel","somewhere-hotel","0","0","1","",""
"25139","5773","Sufouh Villas","sufouh-villas","0","0","1","25.129703","55.190052"
"25141","3554","Lamar Tower B","lamar-tower-b","0","0","1","",""
"25146","17","Lahej and Sultan Building","lahej-and-sultan-building","0","0","1","25.110056","55.205073"
"25153","8079","Bahya Villas","bahya-villas","0","0","1","",""
"25158","55","Binghatti Terraces","binghatti-terraces","0","0","1","",""
"25160","5712","District 8D","district-8d","0","0","1","",""
"25165","53","Artistic Heights","artistic-heights","0","0","1","25.060071","55.208117"
"25172","3602","Hilli Ramela","hilli-ramela","0","0","1","",""
"25177","25176","Al Niyadat","al-niyadat","0","0","1","",""
"25184","8611","Al Foah","al-foah","0","1","0","",""
"25189","3545","Old Manaseer","old-manaseer","0","0","1","",""
"25191","25190","New Sarooj","new-sarooj","0","0","1","",""
"25196","8079","Paloverde","paloverde","0","0","1","24.991818","55.381166"
"25204","13","Bayz by Danube","bayz-by-danube","0","0","1","",""
"25209","8492","Park Heights 2","park-heights-2-2","0","0","1","",""
"25211","6132","Quad Homes","quad-homes-2","0","0","1","",""
"25216","7999","Creek Rise","creek-rise","0","0","1","",""
"25223","6378","Zone 3","zone-3","0","0","1","24.939679","55.044077"
"25228","1443","Pacific Fiji","pacific-fiji","0","0","1","",""
"25230","1443","Pacific","pacific","0","0","1","",""
"25235","30","Jumeirah 3 Villas","jumeirah-3-villas","0","0","1","",""
"6009","6008","Dubiotech","dubiotech","0","0","1","25.076051","55.239732"
"25300","5712","BQ2","bq2","0","0","1","25.046","55.165"
"8005","8514","Bahia Residence","bahia-residence","0","0","1","",""
"25324","30","Bulgari Resort & Residences","bulgari-resort-residences","0","0","1","",""
"25312","8079","Primerose","primerose","0","0","1","",""
"25317","33","Casa Viva","casa-viva","0","0","1","",""
"25305","1","Dubai Design District","dubai-design-district","0","1","0","",""
"25348","5680","Al Waha Community","al-waha-community","0","0","1","25.208368","55.375372"
"25362","78","LOFT Office 3","loft-office-3","0","0","1","25.096344","55.157757"
"25355","1773","Al Nayli Tower","al-nayli-tower","0","0","1","25.32982","55.39606"
"5683","73","JAFZA","jafza","0","0","1","24.984928","55.089271"
"25350","33","The Centro - Courtyard CC11","the-centro-courtyard-cc11","0","0","1","25.090578","55.373736"
"25367","1","Liwan","liwan","0","1","0","",""
"25374","6032","DAMAC Villas by Paramount Hotels and Resorts","damac-villas-by-paramount-hotels-and-resorts","0","0","1","25.030533","55.263708"
"4535","1474","Liwa Centre Tower 2","liwa-centre-tower-2","0","0","1","24.466667","54.366667"
"4542","1477","Complex 14","complex-14","0","0","1","24.414380","54.581293"
"4547","1477","Complex 8","complex-8","0","0","1","24.444993","54.436928"
"4554","3584","The Blue Tower","the-blue-tower","0","0","1","24.466667","54.366667"
"4561","3589","Mohamed Bin Zayed Centre","mohamed-bin-zayed-centre","0","0","1","24.315169","54.559707"
"4566","3590","Chain Tower","chain-tower","0","0","1","24.466667","54.366667"
"4573","3590","Guardian Tower","guardian-tower","0","0","1","24.466667","54.366667"
"4578","3592","Nurai Island","nurai-island","0","0","1","24.614192","54.477314"
"4580","3593","Marina Al Saadiyat","marina-al-saadiyat","0","0","1","24.530292","54.445158"
"4585","3594","Adcp Building","adcp-building","0","0","1","24.490618","54.371510"
"4592","3596","Falahi Tower","falahi-tower","0","0","1","24.498967","54.376782"
"4597","3598","Zayed Military City Tower 4","zayed-military-city-tower-4","0","0","1","24.496128","54.895129"
"4600","3598","Zayed Military City Tower 7","zayed-military-city-tower-7","0","0","1","24.496128","54.895129"
"4605","3601","Al Faqa","al-faqa","0","0","1","24.715474","55.620928"
"4612","3607","Al Sinaiya","al-sinaiya","0","0","1","24.177321","55.762752"
"4617","1816","Gold Crest Smart Tower","gold-crest-smart-tower","0","0","1","25.399500","55.479600"
"4624","1818","Tower B1","tower-b1","0","0","1","25.392792","55.468795"
"4629","18217","Al Jurf 1","al-jurf-1","0","0","1","25.402263","55.493837"
"4631","18217","Al Jurf 3","al-jurf-3","0","0","1","25.402263","55.493837"
"4643","1818","Falcon Tower 5","falcon-tower-5","0","0","1","25.399288","55.448892"
"4648","1819","Ajman Industrial 2","ajman-industrial-2","0","0","1","25.376502","55.468863"
"4650","1820","Marina Promonade","marina-promonade","0","0","1","25.399500","55.479600"
"4655","1822","Begonia","begonia","0","0","1","25.416867","55.591286"
"4662","1824","Calthorpe Tower","calthorpe-tower","0","0","1","25.399500","55.479600"
"4667","1824","Springfield","springfield","0","0","1","25.399500","55.479600"
"4674","1824","Al Rashid 8","al-rashid-8","0","0","1","25.419144","55.500748"
"4679","1824","Savannah Heights Tower 2","savannah-heights-tower-2","0","0","1","25.399500","55.479600"
"4681","1826","Al Naemiya Tower 1","al-naemiya-tower-1","0","0","1","25.399500","55.479600"
"4686","1828","Al Rumaila","al-rumaila","0","0","1","25.400263","55.431933"
"4693","1832","Altitude Tower","altitude-tower","0","0","1","25.397924","55.579068"
"4698","1832","Chapal The Presidency","chapal-the-presidency","0","0","1","25.397924","55.580400"
"4701","1832","Crown Residencia","crown-residencia","0","0","1","25.397924","55.579644"
"4706","1832","Fifth Avenue Ajman","fifth-avenue-ajman","0","0","1","25.397924","55.580728"
"4713","1832","Money Tower","money-tower","0","0","1","25.397924","55.579714"
"4718","1832","Royal Oasis","royal-oasis","0","0","1","25.397924","55.579933"
"4720","1832","Savannah Tower","savannah-tower","0","0","1","25.397924","55.579903"
"4725","1832","Emirates Lake Tower 2","emirates-lake-tower-2","0","0","1","25.397924","55.579883"
"4732","1832","Green Lake Tower 2","green-lake-tower-2","0","0","1","25.397924","55.579624"
"4737","1832","Paradise Lake Tower","paradise-lake-tower","0","0","1","25.397924","55.579813"
"4744","1833","Nasa","nasa","0","0","1","25.399500","55.479600"
"4749","1835","Downtown Avenue","downtown-avenue","0","0","1","25.399500","55.479600"
"4751","1835","Global City Tower","global-city-tower","0","0","1","25.399500","55.479600"
"4756","1835","Sat Lake Residency","sat-lake-residency","0","0","1","25.399500","55.479600"
"4763","1839","Century Tower 1","century-tower-1","0","0","1","25.399500","55.479600"
"4768","1809","Corniche Al Fujairah","corniche-al-fujairah","0","0","1","25.621513","56.272485"
"4770","1807","Al Fanar 2","al-fanar-2","0","0","1","25.128810","56.326485"
"4775","3615","Al Hamra Views","al-hamra-views","0","0","1","25.691947","55.782853"
"4787","1443","Flamingo","flamingo","0","0","1","25.800693","55.976199"
"4794","1443","Pacific Samoa","pacific-samoa","0","0","1","25.800693","55.984111"
"4799","3618","Bermuda","bermuda","0","0","1","25.720612","55.837071"
"4807","1448","Julfar Residence Tower","julfar-residence-tower","0","0","1","",""
"4814","3625","Terrace Apartments","terrace-apartments","0","0","1","25.792431","55.980148"
"4819","3627","Al Butina","al-butina","0","0","1","",""
"4821","1777","Al Ghafeyah Area","al-ghafeyah-area","0","0","1","25.375856","55.437470"
"4833","3629","Al Sondos Tower","al-sondos-tower","0","0","1","25.328920","55.368856"
"4838","3629","Style Tower","style-tower","0","0","1","25.318389","55.375931"
"4845","3630","Al Dorra Tower","al-dorra-tower","0","0","1","25.323679","55.382772"
"4852","3630","Emirates Sails Tower","emirates-sails-tower","0","0","1","25.326809","55.378627"
"4857","3630","Palm Tower 3","palm-tower-3","0","0","1","25.323169","55.379077"
"4864","1785","Aliya Tower","aliya-tower","0","0","1","25.301934","55.375591"
"4869","1785","Moon Tower 2","moon-tower-2","0","0","1","25.302068","55.370225"
"4871","1786","Al Naimiya Area","al-naimiya-area","0","0","1","25.357500","55.390833"
"4888","1797","Jawahar Tower","jawahar-tower","0","0","1","25.357500","55.390833"
"4890","1799","Hamriyah Free Zone","hamriyah-free-zone","0","0","1","25.462611","55.484834"
"4895","1804","Industrial Area 1","industrial-area-1","0","0","1","25.319116","55.394565"
"4903","1804","Industrial Area 7","industrial-area-7","0","0","1","25.310062","55.384880"
"4908","1812","Al Naseem","al-naseem","0","0","1","25.513234","55.569083"
"4915","3641","White Bay","white-bay","0","0","1","25.513234","55.569083"
"4922","23","Burj Nujoom","burj-nujoom","0","0","1","25.191216","55.282058"
"4934","1","The World Islands","the-world-islands","0","1","0","25.220783","55.159950"
"4939","4934","Perseus - Rostov Island","perseus-rostov-island","0","0","1","25.204849","55.270783"
"4941","4940","Babil","babil","0","0","1","25.225068","55.337853"
"4946","4940","Iris Asmar","iris-asmar","0","0","1","25.225068","55.337853"
"4953","4940","Rhodi Residence","rhodi-residence","0","0","1","25.225068","55.337853"
"4958","4940","Santeview 1","santeview-1","0","0","1","25.225068","55.337853"
"5641","26","Sector S","sector-s","0","0","1","25.068717","55.173459"
"5646","3554","Al Bandar","al-bandar","0","0","1","24.450791","54.600125"
"5658","24","Boulevard Central Tower 2","boulevard-central-tower-2","0","0","1","25.191604","55.273319"
"5665","3543","Khalidiya Centre","khalidiya-centre","0","0","1","24.470536","54.351846"
"5672","82","Quortaj","quortaj","0","0","1","25.024468","55.154692"
"5677","82","South Village","south-village","0","0","1","25.025167","55.145861"
"5684","1","Al Mamzar","al-mamzar","0","1","0","25.318203","55.337853"
"5689","73","Jebel Ali Industrial 1","jebel-ali-industrial-1","0","0","1","25.001922","55.126548"
"5691","73","Jebel Ali Industrial 3","jebel-ali-industrial-3","0","0","1","24.995694","55.120706"
"5696","5695","Al Warsan 1","al-warsan-1","0","0","1","25.163346","55.442259"
"5704","34","Maeen 4","maeen-4","0","0","1","25.083515","55.170450"
"5709","1","Al Wasl","al-wasl","0","1","0","25.197302","55.254922"
"5711","26","Private Portfolio","private-portfolio","0","0","1","25.068717","55.173459"
"5716","5715","Al Warqaa 1","al-warqaa-1","0","0","1","25.187459","55.405636"
"5723","18","Art Building","art-building","0","0","1","25.214557","55.304224"
"5728","44","Deira Commercial Building","deira-commercial-building","0","0","1","25.278847","55.332479"
"5730","18","Karama gold building","karama-gold-building","0","0","1","25.236894","55.303247"
"5747","22","Vue De Lac","vue-de-lac","0","0","1","25.066667","55.140278"
"5754","24","Boulevard Central Podium","boulevard-central-podium","0","0","1","25.191595","55.273220"
"5759","5758","Signature Villas","signature-villas","0","0","1","25.007831","54.994231"
"5761","5758","Water Homes","water-homes","0","0","1","25.007831","54.994231"
"5766","12","Casa","casa","0","0","1","25.034587","55.267733"
"5773","1","Al Sufouh","al-sufouh","0","1","0","25.108780","55.163799"
"5778","5777","Muhaisnah 1","muhaisnah-1","0","0","1","25.242181","55.416707"
"5780","1","Al Khawaneej","al-khawaneej","0","1","0","25.232772","55.508101"
"5785","5777","Muhaisnah 4","muhaisnah-4","0","0","1","25.277877","55.409787"
"5792","39","Contemporary Cluster","contemporary-cluster","0","0","1","25.058000","55.153680"
"5797","44","Al Khabisi","al-khabisi","0","0","1","25.267027","55.334124"
"5800","17","Dunes Hotel","dunes-hotel","0","0","1","25.114415","55.199500"
"5805","48","Comfort Inn","comfort-inn","0","0","1","",""
"5812","1457","Rihan Heights","rihan-heights","0","0","1","24.413870","54.461903"
"5824","16","Canal Cove Frond G","canal-cove-frond-g","0","0","1","25.112471","55.138963"
"5829","16","Canal Cove Frond L","canal-cove-frond-l","0","0","1","25.120184","55.129862"
"5831","16","Canal Cove Frond N","canal-cove-frond-n","0","0","1","25.112471","55.138963"
"5836","16","Garden Homes Frond C","garden-homes-frond-c","0","0","1","25.123102","55.136553"
"5843","16","Garden Homes Frond J","garden-homes-frond-j","0","0","1","25.112471","55.138963"
"5848","16","Garden Homes Frond O","garden-homes-frond-o","0","0","1","25.107936","55.130289"
"5850","16","Signature Villas Frond A","signature-villas-frond-a","0","0","1","25.120160","55.143395"
"5855","16","Signature Villas Frond F","signature-villas-frond-f","0","0","1","25.124689","55.129039"
"5862","16","Signature Villas Frond M","signature-villas-frond-m","0","0","1","25.119084","55.130739"
"5867","3535","Marasy","marasy","0","0","1","24.446803","54.356177"
"5874","24","The Ramada Hotel","the-ramada-hotel","0","0","1","25.204849","55.270783"
"5879","48","Legacy Hotel Apartments","legacy-hotel-apartments","0","0","1","",""
"5881","70","Phase 1","phase-1","0","0","1","24.979277","55.161173"
"5886","15","Trident Oceanic","trident-oceanic","0","0","1","",""
"5893","24","Standpoint Residences","standpoint-residences","0","0","1","25.204849","55.270783"
"5898","4916","Cluster A","cluster-a","0","0","1","",""
"5901","4916","Cluster D","cluster-d","0","0","1","",""
